year,n_per_tow
2004,2
2004,2
2004,2
2004,2
2004,4
2004,6
2004,2
2004,2
2004,0
2004,0
2004,6
2004,0
2004,2
2004,2
2004,10
2004,2
2004,6
2004,2
2004,4
2004,4
2004,0
2004,16
2004,10
2004,2
2004,2
2004,0
2004,38
2004,0
2004,32
2004,4
2004,2
2004,144
2004,4
2004,108
2004,30
2004,1430
2004,1386
2004,0
2004,2
2004,2116
2004,18
2004,104
2004,274
2004,126
2004,10
2004,252
2004,86
2004,168
2004,16
2004,122
2004,296
2004,394
2004,0
2004,346
2004,670
2004,88
2004,868
2004,12
2004,148
2004,210
2004,8
2004,2
2004,22
2004,32
2004,16
2004,4
2004,49
2004,226
2004,322
2004,404
2004,30
2004,226
2004,132
2004,18
2004,148
2004,174
2004,218
2004,0
2004,147
2004,0
2004,2
2004,0
2004,0
2004,0
2004,0
2004,0
2004,0
2004,0
2004,0
2004,30
2004,0
2004,0
2004,0
2004,0
2004,0
2004,12
2004,8
2004,2
2004,0
2004,0
2004,2
2004,0
2004,0
2004,4
2004,0
2004,0
2004,0
2004,6
2004,18
2004,28
2004,34
2004,6
2004,2
2004,0
2004,10
2004,0
2004,0
2004,0
2004,26
2004,2
2004,58
2004,0
2004,20
2004,4
2004,0
2004,2
2004,0
2004,0
2004,0
2004,0
2004,0
2004,0
2004,10
2004,0
2004,0
2004,0
2004,0
2004,6
2004,2
2004,0
2004,4
2004,0
2004,0
2004,0
2004,4
2004,0
2004,0
2004,2
2004,4
2004,4
2004,76
2004,32
2004,20
2004,8
2004,18
2004,6
2004,0
2004,150
2004,16
2004,0
2004,6
2004,6
2004,0
2004,2
2004,6
2004,14
2004,20
2004,2
2004,0
2004,30
2004,6
2004,4
2004,0
2004,0
2004,6
2004,2
2004,2
2004,0
2004,16
2004,12
2004,0
2004,4
2004,6
2004,2
2004,14
2004,6
2004,12
2004,4
2004,26.087
2004,14
2004,18
2004,2
2004,28
2004,16
2004,8
2004,8
2004,12
2004,0
2004,77
2004,22
2004,14
2004,10
2004,2
2004,4
2004,12
2004,6
2004,0
2004,0
2004,12
2004,2
2004,0
2004,2
2004,4
2004,8
2004,0
2004,0
2004,2
2004,0
2004,22
2004,18
2004,2
2004,2
2004,4
2004,4
2004,34
2004,12
2004,16
2004,12
2004,8
2004,6
2004,0
2004,0
2004,8
2004,4
2004,10
2004,22
2004,0
2004,20
2004,4
2004,0
2004,4
2004,16
2004,28
2004,78
2004,240
2004,0
2004,0
2004,4
2004,0
2004,2
2004,2
2004,2
2004,0
2004,2
2004,4
2004,0
2004,3
2004,0
2004,0
2004,2
2004,8
2004,0
2004,0
2004,0
2004,0
2004,4
2004,6
2004,0
2004,2
2004,4
2004,0
2004,6
2004,4
2004,2
2004,8
2004,6
2004,18
2004,10
2004,0
2004,0
2004,0
2004,40
2004,2
2004,8
2004,0
2004,8
2004,6
2004,4
2004,0
2004,4
2004,0
2004,0
2004,0
2004,2
2004,138
2004,0
2004,0
2004,0
2004,6
2004,0
2004,0
2004,0
2004,4
2004,4
2004,0
2004,4
2004,6
2004,0
2004,32
2004,4
2004,0
2004,8
2004,0
2004,2
2004,2
2004,4
2004,0
2004,8
2004,2
2004,6
2004,0
2004,16
2004,8
2004,10
2004,298
2004,16
2004,10
2004,4
2004,12
2004,4
2004,0
2004,0
2004,6
2004,8
2004,2
2004,2
2004,0
2004,0
2004,0
2004,4
2004,4
2004,0
2004,0
2004,2
2004,0
2004,2
2004,4
2004,6
2004,0
2004,0
2004,0
2004,0
2004,0
2004,0
2004,0
2004,0
2004,0
2004,0
2004,14
2004,0
2004,0
2004,0
2004,0
2004,126
2004,50
2004,0
2004,10
2004,2
2004,4
2004,2
2004,2
2004,6
2004,0
2004,0
2004,6
2004,2
2004,0
2004,4
2004,0
2004,3
2004,0
2004,2
2004,0
2004,6
2004,12
2005,48
2005,56
2005,6
2005,20
2005,82
2005,70
2005,104
2005,10
2005,32
2005,194
2005,60
2005,36
2005,18
2005,10
2005,14
2005,0
2005,12
2005,0
2005,2
2005,8
2005,36
2005,6
2005,96
2005,34
2005,124
2005,166
2005,156
2005,30
2005,50
2005,128
2005,86
2005,104
2005,562
2005,14
2005,142
2005,486
2005,34
2005,58
2005,722
2005,58
2005,64
2005,68
2005,4
2005,102
2005,124
2005,74
2005,30
2005,84
2005,242
2005,30
2005,58
2005,140
2005,46
2005,60
2005,18.75
2005,18
2005,34
2005,14
2005,62
2005,132
2005,2
2005,36
2005,2
2005,6
2005,0
2005,3.3334
2005,4
2005,6
2005,6
2005,0
2005,2
2005,0
2005,8
2005,8
2005,0
2005,32
2005,6
2005,2
2005,6
2005,6
2005,2
2005,54
2005,0
2005,0
2005,2
2005,14
2005,4
2005,0
2005,2
2005,0
2005,0
2005,2
2005,2
2005,0
2005,0
2005,10
2005,0
2005,8
2005,6
2005,0
2005,36
2005,16
2005,8
2005,4
2005,4
2005,12
2005,18
2005,12
2005,0
2005,2
2005,0
2005,4
2005,16
2005,8
2005,0
2005,6
2005,2
2005,6
2005,2
2005,0
2005,0
2005,22
2005,10
2005,14
2005,4
2005,6
2005,8
2005,6
2005,4
2005,4
2005,0
2005,2
2005,0
2005,2
2005,0
2005,0
2005,20
2005,10
2005,4
2005,2
2005,2
2005,2
2005,0
2005,0
2005,6
2005,0
2005,4
2005,6
2005,4
2005,2
2005,0
2005,0
2005,0
2005,4
2005,4
2005,0
2005,4
2005,2
2005,14
2005,2
2005,0
2005,6
2005,6
2005,4
2005,2
2005,2
2005,0
2005,2
2005,12
2005,12
2005,4
2005,2
2005,6
2005,4
2005,0
2005,4
2005,2
2005,0
2005,0
2005,8
2005,6
2005,6
2005,6
2005,0
2005,8
2005,0
2005,6
2005,22
2005,0
2005,14
2005,4
2005,0
2005,0
2005,12
2005,0
2005,0
2005,2
2005,0
2005,2
2005,0
2005,0
2005,0
2005,4
2005,2
2005,4
2005,0
2005,6
2005,6
2005,0
2005,2
2005,0
2005,12
2005,10
2005,0
2005,8
2005,16
2005,36
2005,0
2005,18
2005,2
2005,0
2005,0
2005,6
2005,4
2005,6
2005,2
2005,4
2005,4
2005,12
2005,0
2005,0
2005,0
2005,0
2005,0
2005,16
2005,10
2005,4
2005,2
2005,6
2005,0
2005,0
2005,18
2005,10
2005,22
2005,2
2005,14
2005,0
2005,2
2005,6
2005,4
2005,4
2005,2
2005,2
2005,4
2005,10
2005,8
2005,24
2005,4
2005,0
2005,0
2005,34
2005,0
2005,10
2005,0
2005,2
2005,2
2005,2
2005,2
2005,6
2005,4
2005,8
2005,0
2005,0
2005,0
2005,2
2005,0
2005,0
2005,2
2005,2
2005,2
2005,0
2005,2
2005,2
2005,4
2005,6
2005,8
2005,0
2005,4
2005,0
2005,2
2005,2
2005,12
2005,2
2005,4
2005,2
2005,4
2005,14
2005,2
2005,0
2005,0
2005,6
2005,0
2005,4
2005,20
2005,6
2005,2
2005,8
2005,2
2005,2
2005,0
2005,0
2005,2
2005,2
2005,2
2005,0
2005,2
2005,2
2005,0
2005,4
2005,2
2005,0
2005,0
2005,0
2005,0
2005,4
2005,4
2005,26
2005,0
2005,2
2005,0
2005,8
2005,6
2005,0
2005,6
2005,4
2005,6
2005,0
2005,2
2005,0
2005,2
2005,6
2005,2
2005,2
2005,2
2005,4
2005,0
2005,2
2005,6
2005,0
2005,0
2005,4
2005,2
2005,4
2005,10
2005,0
2005,8
2005,0
2005,6
2005,4
2005,6
2005,6
2005,6
2005,6
2005,6
2005,4
2005,4
2005,6
2005,6
2005,0
2005,2
2005,4
2005,6
2005,0
2005,0
2005,8
2005,6
2005,0
2005,4
2005,0
2005,24
2005,26
2005,10
2005,0
2005,22.2859
2005,10
2005,20
2005,16
2005,8
2005,0
2005,128
2005,140
2005,898
2005,22
2005,62
2005,12
2005,408
2005,346
2005,2
2005,0
2005,66
2005,732
2005,570
2005,404
2005,10
2005,1076
2005,52
2005,24
2005,2
2005,22
2005,0
2005,0
2005,12
2005,16
2005,18
2005,6
2005,10
2005,26
2005,64
2005,86
2005,34
2005,182
2005,102
2005,42
2005,96
2005,16
2005,8
2005,48
2005,312
2005,156
2005,120
2005,50
2005,27
2005,258
2005,16
2005,1767
2005,744
2005,0
2005,1.9355
2005,8
2005,2
2005,0
2005,0
2005,5.8065
2005,36
2005,62
2005,2
2005,8
2005,108
2005,2
2005,0
2005,68
2005,20
2005,2
2005,0
2005,0
2005,0
2005,0
2005,8
2005,0
2005,0
2005,0
2005,0
2005,0
2005,0
2005,0
2005,0
2005,0
2005,2
2005,0
2005,0
2005,0
2005,0
2005,2
2005,0
2005,8
2005,0
2005,0
2005,0
2005,0
2005,0
2005,0
2005,0
2005,2
2005,4
2005,0
2005,0
2005,0
2005,0
2005,0
2005,0
2005,0
2005,0
2005,0
2005,0
2005,4
2005,0
2005,0
2005,0
2005,0
2005,92
2005,24
2005,10
2005,24
2005,16
2005,14
2005,0
2005,0
2005,10
2005,0
2005,2
2005,18
2005,6
2005,2
2005,64
2005,44
2005,46
2005,115.2
2005,0
2005,14
2005,6
2005,2
2005,14
2005,0
2005,4
2005,2
2005,2
2005,0
2005,16.8
2005,10
2005,0
2005,32
2005,0
2005,18
2005,8
2005,8
2005,0
2005,4.8
2005,32
2005,0
2005,0
2005,2
2005,0
2005,6
2005,0
2005,2
2005,9
2005,4
2005,2
2005,22
2005,6
2005,33
2005,8
2005,10
2005,0
2005,2
2005,6
2005,10
2005,0
2005,0
2005,0
2005,2
2005,2
2005,2
2005,0
2005,2
2005,2
2005,0
2005,4
2005,8
2005,4
2005,0
2005,1
2005,0
2005,4
2005,0
2005,6
2005,4
2005,12
2005,116
2005,4
2005,6
2005,6
2005,4
2005,2
2005,8
2005,16
2005,12
2005,22
2005,22
2005,10
2005,12
2005,15
2005,0
2005,0
2005,2
2005,0
2005,62
2005,64
2005,16
2005,6
2005,8
2005,4
2005,145
2005,2
2005,2
2005,92
2005,100
2005,24
2005,0
2005,226
2005,6
2005,18
2005,2
2005,4
2005,10
2005,2
2005,2
2005,4
2005,4
2005,8
2005,6
2005,14
2005,6
2005,6
2005,0
2005,2
2005,2
2005,22
2005,0
2005,0
2005,8
2005,2
2005,8
2005,4
2005,2
2005,2
2005,372
2005,454
2005,4
2005,0
2005,0
2005,2
2005,10
2005,8
2005,10
2005,0
2005,0
2005,0
2005,0
2005,2
2005,2
2005,6
2005,4
2005,4
2005,8
2005,4
2005,2
2005,2
2005,6
2005,2
2005,0
2005,2
2005,22
2005,0
2005,4
2005,10
2005,0
2005,2
2005,20
2005,0
2005,0
2005,0
2005,0
2005,0
2005,2
2005,0
2005,0
2005,2
2005,0
2005,0
2005,0
2005,0
2005,0
2005,0
2005,6
2005,0
2005,0
2005,0
2005,0
2005,0
2005,14
2005,16
2005,4
2005,2
2005,4
2005,0
2005,0
2005,0
2005,0
2005,22
2005,0
2005,4
2005,10
2005,14
2005,2
2005,2
2005,12
2005,0
2005,2
2005,0
2005,2
2005,2
2005,0
2005,4
2005,0
2005,0
2005,6
2005,0
2005,0
2005,0
2005,0
2005,0
2005,0
2005,0
2005,0
2005,2
2005,0
2006,48
2006,108
2006,0
2006,6
2006,74
2006,576
2006,24
2006,240
2006,136
2006,32
2006,108
2006,98
2006,68
2006,16
2006,82
2006,56
2006,16
2006,98
2006,64
2006,36
2006,74
2006,2
2006,118
2006,394
2006,221
2006,62
2006,34
2006,72
2006,150
2006,38
2006,64
2006,80
2006,174
2006,108
2006,30
2006,168
2006,104
2006,194
2006,94
2006,520
2006,66
2006,62
2006,22
2006,22
2006,82
2006,12
2006,0
2006,14
2006,52
2006,0
2006,2
2006,4
2006,16
2006,0
2006,8
2006,16
2006,2
2006,16
2006,4
2006,2
2006,10
2006,22
2006,0
2006,0
2006,4
2006,0
2006,8
2006,4
2006,2
2006,2
2006,0
2006,4
2006,2
2006,2
2006,3.871
2006,2
2006,4
2006,8
2006,6
2006,48
2006,56
2006,28
2006,6
2006,90
2006,0
2006,4
2006,48
2006,0
2006,2
2006,2
2006,14
2006,12
2006,62
2006,8
2006,2
2006,0
2006,10
2006,14
2006,0
2006,0
2006,2
2006,2
2006,14
2006,10
2006,0
2006,50
2006,12
2006,0
2006,4
2006,12
2006,4
2006,4
2006,2
2006,20
2006,0
2006,2
2006,12
2006,14
2006,8
2006,22
2006,2
2006,10
2006,22
2006,18
2006,4
2006,4
2006,2
2006,0
2006,2
2006,4
2006,4
2006,2
2006,2
2006,8
2006,0
2006,0
2006,0
2006,0
2006,2
2006,2
2006,4
2006,4
2006,0
2006,2
2006,2
2006,6
2006,4
2006,2
2006,6
2006,0
2006,2
2006,2
2006,2
2006,4
2006,2
2006,2
2006,4
2006,0
2006,6
2006,2
2006,194
2006,4
2006,2
2006,0
2006,0
2006,2
2006,2
2006,2
2006,6
2006,2
2006,30
2006,4
2006,22
2006,0
2006,4
2006,2
2006,2
2006,2
2006,40
2006,20
2006,2
2006,12
2006,8
2006,20
2006,6
2006,8
2006,2
2006,86
2006,18
2006,8
2006,4
2006,0
2006,0
2006,4
2006,14
2006,38
2006,4
2006,2
2006,2
2006,0
2006,2
2006,16
2006,0
2006,0
2006,0
2006,6
2006,4
2006,0
2006,2
2006,2
2006,6
2006,6
2006,6
2006,0
2006,2
2006,2
2006,4
2006,6
2006,0
2006,0
2006,4
2006,2
2006,4
2006,0
2006,8
2006,18
2006,4
2006,2
2006,50
2006,12
2006,8
2006,8
2006,14
2006,0
2006,0
2006,2
2006,2
2006,4
2006,10
2006,2
2006,2
2006,6
2006,6
2006,0
2006,2
2006,2
2006,0
2006,2
2006,4
2006,0
2006,0
2006,0
2006,2
2006,4
2006,0
2006,0
2006,8
2006,2
2006,0
2006,4
2006,6
2006,2
2006,0
2006,0
2006,46
2006,16
2006,8
2006,4
2006,42
2006,10
2006,9.375
2006,2
2006,2
2006,0
2006,0
2006,4
2006,26
2006,18
2006,6
2006,6
2006,2
2006,0
2006,0
2006,2
2006,4
2006,6
2006,2
2006,0
2006,4
2006,0
2006,0
2006,0
2006,0
2006,2
2006,6
2006,2
2006,0
2006,0
2006,6
2006,36
2006,0
2006,2
2006,8
2006,2
2006,4
2006,0
2006,0
2006,2
2006,4
2006,2
2006,5.625
2006,4
2006,10
2006,6
2006,0
2006,2
2006,12
2006,4
2006,6
2006,0
2006,0
2006,2
2006,4
2006,0
2006,0
2006,6
2006,0
2006,0
2006,7.742
2006,0
2006,0
2006,0
2006,0
2006,6
2006,0
2006,0
2006,42
2006,4
2006,11.111
2006,1.9355
2006,5.8065
2006,5.8065
2006,0
2006,2
2006,5.8065
2006,3.871
2006,2
2006,0
2006,0
2006,2
2006,5.4546
2006,0
2006,5.8065
2006,0
2006,0
2006,1.9355
2006,6
2006,8
2006,0
2006,0
2006,4
2006,0
2006,2
2006,8
2006,34
2006,14
2006,6
2006,24
2006,16
2006,0
2006,4
2006,4
2006,4
2006,2
2006,4
2006,2
2006,2
2006,2
2006,11.25
2006,0
2006,8
2006,20
2006,12
2006,12
2006,40
2006,16
2006,82
2006,24
2006,628
2006,638
2006,742
2006,4
2006,72
2006,12
2006,504
2006,708
2006,6
2006,173
2006,30
2006,18
2006,66
2006,8
2006,4
2006,4
2006,80
2006,62
2006,10
2006,166
2006,154
2006,184
2006,32
2006,10
2006,24
2006,784
2006,8
2006,4
2006,10
2006,32
2006,60
2006,0
2006,2
2006,1016
2006,782
2006,144
2006,146
2006,132
2006,60
2006,160
2006,60
2006,48
2006,72
2006,4
2006,4
2006,21.2905
2006,22
2006,8
2006,2
2006,0
2006,0
2006,24
2006,30.968
2006,0
2006,4
2006,6
2006,2
2006,0
2006,0
2006,0
2006,80
2006,10
2006,6
2006,0
2006,6
2006,3.871
2006,2
2006,0
2006,2
2006,188
2006,5.625
2006,0
2006,4
2006,0
2006,0
2006,0
2006,0
2006,0
2006,0
2006,2
2006,10
2006,2
2006,6
2006,0
2006,398
2006,2
2006,8
2006,224
2006,0
2006,4
2006,0
2006,0
2006,4
2006,2
2006,8
2006,50
2006,0
2006,0
2006,0
2006,4
2006,0
2006,0
2006,0
2006,6
2006,0
2006,0
2006,2
2006,4
2006,2
2006,2
2006,6
2006,4
2006,4
2006,2
2006,12
2006,0
2006,0
2006,0
2006,50
2006,22
2006,6
2006,0
2006,26
2006,0
2006,26
2006,80
2006,46
2006,52
2006,52
2006,24
2006,44
2006,22
2006,8
2006,560
2006,10
2006,6
2006,4
2006,10
2006,0
2006,48
2006,38
2006,4
2006,62
2006,26
2006,10
2006,36
2006,22
2006,22
2006,22
2006,4
2006,6
2006,2
2006,24
2006,6
2006,6
2006,18
2006,0
2006,2
2006,42
2006,0
2006,14
2006,4
2006,38
2006,2
2006,50
2006,44
2006,66
2006,43
2006,58
2006,12
2006,0
2006,16
2006,36
2006,11
2006,2
2006,52
2006,34
2006,0
2006,0
2006,74
2006,6
2006,18
2006,12
2006,0
2006,10
2006,26
2006,28
2006,66
2006,22
2006,20
2006,10
2006,4
2006,12
2006,14
2006,50
2006,8
2006,8
2006,44
2006,26
2006,2
2006,10
2006,6
2006,26
2006,31
2006,14
2006,8
2006,8
2006,26
2006,4
2006,8
2006,8
2006,8
2006,0
2006,2
2006,4
2006,2
2006,4
2006,2
2006,4
2006,12
2006,0
2006,10
2006,28
2006,18
2006,2
2006,0
2006,2
2006,20
2006,2
2006,8
2006,0
2006,0
2006,0
2006,2
2006,8
2006,4
2006,0
2006,2
2006,4
2006,4
2006,6
2006,4
2006,6
2006,2
2006,0
2006,2
2006,6
2006,2
2006,2
2006,0
2006,18
2006,2
2006,6
2006,4
2006,2
2006,0
2006,4
2006,4
2006,2
2006,0
2006,0
2006,6
2006,12
2006,2
2006,4
2006,10
2006,4
2006,2
2006,2
2006,0
2006,2
2006,0
2006,2
2006,0
2006,0
2006,0
2006,0
2006,4
2006,2
2006,0
2006,2
2006,0
2006,4
2006,0
2006,0
2006,0
2006,0
2006,0
2006,2
2006,0
2006,0
2006,4
2006,0
2006,104
2006,12
2006,8
2006,2
2006,16
2006,0
2006,484
2006,2
2006,0
2006,10
2006,14
2006,8
2006,24
2006,12
2006,2
2006,0
2006,4
2006,0
2006,0
2006,2
2006,0
2006,0
2006,0
2006,0
2006,0
2006,0
2006,6
2006,0
2006,0
2006,0
2006,0
2006,2
2007,30
2007,22
2007,10
2007,44
2007,36
2007,8
2007,22
2007,80
2007,54
2007,84
2007,22
2007,168
2007,156
2007,24
2007,48
2007,24
2007,38
2007,46
2007,132
2007,206
2007,24
2007,40
2007,38
2007,28
2007,134
2007,72
2007,36
2007,34
2007,52
2007,480
2007,148
2007,46
2007,50
2007,72
2007,96
2007,76
2007,90
2007,44
2007,46
2007,94
2007,968
2007,46
2007,34
2007,62
2007,70
2007,44
2007,66
2007,256
2007,0
2007,4
2007,4
2007,6
2007,8
2007,2
2007,2
2007,0
2007,4
2007,0
2007,0
2007,3.871
2007,4
2007,16
2007,2.069
2007,4
2007,2
2007,2
2007,0
2007,16
2007,0
2007,0
2007,0
2007,0
2007,10
2007,12
2007,6
2007,14
2007,2
2007,0
2007,0
2007,142
2007,0
2007,4
2007,0
2007,10
2007,2
2007,12
2007,2
2007,10
2007,22
2007,126
2007,16
2007,2
2007,12
2007,30
2007,40
2007,0
2007,18
2007,22
2007,16
2007,8
2007,80
2007,2
2007,68
2007,20
2007,4
2007,24
2007,34
2007,16
2007,14
2007,38
2007,0
2007,4
2007,48
2007,8
2007,2
2007,18
2007,6
2007,34
2007,2
2007,0
2007,6
2007,30
2007,12
2007,4
2007,0
2007,2
2007,6
2007,0
2007,0
2007,2
2007,8
2007,2
2007,14
2007,8
2007,20
2007,14
2007,6
2007,2
2007,12
2007,20
2007,6
2007,0
2007,2
2007,10
2007,16
2007,10
2007,10
2007,4
2007,12
2007,4
2007,32
2007,6
2007,6
2007,96
2007,4
2007,0
2007,16
2007,6
2007,0
2007,4
2007,2
2007,0
2007,0
2007,0
2007,90
2007,6
2007,4
2007,4
2007,16
2007,4
2007,4
2007,2
2007,11
2007,152
2007,2
2007,68
2007,4
2007,4
2007,68
2007,12
2007,4
2007,8
2007,24
2007,0
2007,4
2007,4
2007,22
2007,10
2007,0
2007,8
2007,12
2007,32
2007,2
2007,6
2007,6
2007,0
2007,6
2007,0
2007,6
2007,6
2007,0
2007,2
2007,2
2007,2
2007,0
2007,2
2007,3
2007,3
2007,6
2007,0
2007,2
2007,0
2007,2
2007,0
2007,0
2007,4
2007,6
2007,8
2007,0
2007,4
2007,14
2007,6
2007,10
2007,0
2007,10
2007,14
2007,10
2007,4
2007,4
2007,4
2007,0
2007,4
2007,2
2007,0
2007,0
2007,0
2007,6
2007,44
2007,2
2007,8
2007,0
2007,2
2007,0
2007,0
2007,0
2007,8
2007,2
2007,4
2007,6
2007,0
2007,0
2007,4
2007,0
2007,2
2007,0
2007,0
2007,4
2007,4
2007,0
2007,0
2007,0
2007,0
2007,2
2007,0
2007,0
2007,0
2007,8
2007,4
2007,0
2007,8
2007,2
2007,10
2007,2
2007,12
2007,20
2007,16
2007,2
2007,2
2007,2
2007,10
2007,4
2007,4
2007,10
2007,2
2007,2
2007,4
2007,0
2007,0
2007,0
2007,2
2007,2
2007,10
2007,2
2007,0
2007,2
2007,4
2007,0
2007,4
2007,2
2007,2
2007,3
2007,8
2007,0
2007,2
2007,124
2007,6
2007,2
2007,0
2007,2
2007,2
2007,2
2007,0
2007,2
2007,2
2007,6
2007,2
2007,0
2007,2
2007,0
2007,0
2007,1.9355
2007,0
2007,2
2007,0
2007,0
2007,2
2007,6
2007,4
2007,2
2007,2
2007,3.871
2007,4
2007,2
2007,10
2007,6
2007,0
2007,0
2007,2
2007,4
2007,12
2007,8
2007,2
2007,2
2007,0
2007,54.194
2007,6
2007,4
2007,2
2007,6
2007,24
2007,20
2007,6
2007,4
2007,0
2007,24
2007,6
2007,4
2007,12
2007,10
2007,2
2007,8
2007,4
2007,5.8065
2007,188
2007,7.742
2007,26
2007,8
2007,10
2007,12
2007,4
2007,0
2007,192
2007,649
2007,678
2007,162
2007,16
2007,814
2007,116
2007,4
2007,8
2007,2
2007,1346
2007,0
2007,294
2007,22
2007,254
2007,58
2007,90
2007,14
2007,146
2007,174
2007,76
2007,28
2007,318
2007,4
2007,0
2007,2
2007,12
2007,2
2007,6
2007,42
2007,30
2007,14
2007,34
2007,16
2007,70
2007,142
2007,86
2007,42
2007,22
2007,42
2007,26
2007,0
2007,0
2007,48
2007,26
2007,0
2007,0
2007,0
2007,34
2007,13.5485
2007,4
2007,0
2007,0
2007,4
2007,10
2007,0
2007,0
2007,0
2007,0
2007,0
2007,6
2007,0
2007,4
2007,136.5518
2007,0
2007,3.75
2007,352
2007,6
2007,1.9355
2007,2
2007,0
2007,0
2007,0
2007,62
2007,28
2007,4
2007,0
2007,0
2007,0
2007,0
2007,311.6131
2007,92
2007,650.3227
2007,0
2007,2
2007,2
2007,0
2007,14
2007,50
2007,0
2007,0
2007,0
2007,164
2007,0
2007,0
2007,6
2007,22
2007,0
2007,2
2007,0
2007,0
2007,0
2007,2
2007,2
2007,0
2007,0
2007,22
2007,0
2007,315
2007,0
2007,0
2007,34
2007,2
2007,0
2007,2
2007,2
2007,12
2007,456
2007,2
2007,20
2007,8
2007,12
2007,124
2007,158
2007,60
2007,148
2007,14
2007,12
2007,30
2007,0
2007,0
2007,12
2007,4
2007,0
2007,26
2007,8
2007,4
2007,4
2007,0
2007,2
2007,2
2007,2
2007,2
2007,0
2007,2
2007,16
2007,12
2007,22
2007,24
2007,56
2007,0
2007,44
2007,15
2007,2
2007,64
2007,20
2007,6
2007,2
2007,12
2007,16
2007,6
2007,14
2007,2
2007,4
2007,34
2007,0
2007,22
2007,14
2007,6
2007,4
2007,0
2007,86
2007,54
2007,30
2007,32
2007,2
2007,16
2007,18
2007,26
2007,16
2007,52
2007,14
2007,27
2007,24
2007,12
2007,43
2007,8
2007,2
2007,8
2007,14
2007,24
2007,10
2007,14
2007,12
2007,0
2007,15
2007,18
2007,0
2007,2
2007,10
2007,12
2007,18
2007,22
2007,14
2007,16
2007,4
2007,2
2007,2
2007,18
2007,0
2007,0
2007,6
2007,0
2007,0
2007,0
2007,2
2007,2
2007,0
2007,6
2007,0
2007,0
2007,0
2007,0
2007,0
2007,2
2007,2
2007,4
2007,12
2007,0
2007,0
2007,4
2007,8
2007,0
2007,22
2007,26
2007,26
2007,12
2007,0
2007,9
2007,20
2007,24
2007,2
2007,6
2007,10
2007,20
2007,6
2007,16
2007,14
2007,8
2007,10
2007,28
2007,6
2007,0
2007,0
2007,6
2007,0
2007,0
2007,6
2007,422
2007,0
2007,2
2007,2
2007,0
2007,2
2007,0
2007,0
2007,0
2007,0
2007,0
2007,0
2007,18
2007,28
2007,16
2007,24
2007,4
2007,6
2007,0
2007,6
2007,8
2007,8
2007,2
2007,0
2007,2
2007,16
2007,2
2007,2
2007,4
2007,8
2007,2
2007,8
2007,46
2007,4
2007,4
2007,4
2007,2
2007,56
2007,0
2007,0
2007,0
2007,314
2007,0
2007,0
2007,0
2007,0
2007,8
2007,6
2007,2
2007,2
2007,0
2007,3.3334
2007,0
2007,0
2007,0
2007,0
2007,0
2007,0
2007,18
2007,0
2007,0
2007,0
2007,2
2007,0
2007,2
2007,6
2008,22
2008,52
2008,116
2008,30
2008,12
2008,23
2008,52
2008,66
2008,134
2008,38
2008,6
2008,6
2008,4
2008,2
2008,8
2008,6
2008,7
2008,340
2008,4
2008,102
2008,46
2008,20
2008,22
2008,10
2008,2
2008,6
2008,18
2008,12
2008,6
2008,22
2008,12
2008,28
2008,2
2008,12
2008,14
2008,4
2008,16
2008,12
2008,14
2008,14
2008,14
2008,46
2008,38
2008,22
2008,4
2008,6
2008,16
2008,2.069
2008,4
2008,0
2008,2
2008,4.138
2008,4
2008,8
2008,0
2008,0
2008,0
2008,6
2008,4
2008,8
2008,2
2008,0
2008,4
2008,2
2008,2
2008,4
2008,0
2008,16
2008,0
2008,4
2008,10
2008,14.483
2008,8.276
2008,12
2008,15.484
2008,0
2008,4
2008,6
2008,4
2008,6
2008,4.138
2008,0
2008,25.1615
2008,7.742
2008,0
2008,6
2008,46.452
2008,100
2008,98
2008,8
2008,0
2008,16
2008,2
2008,8
2008,16
2008,30
2008,38
2008,4
2008,14
2008,6
2008,8
2008,42
2008,6
2008,2
2008,30
2008,14
2008,46
2008,4
2008,0
2008,0
2008,2
2008,2
2008,6
2008,16
2008,160
2008,2
2008,0
2008,0
2008,4
2008,0
2008,14
2008,14
2008,2
2008,0
2008,4
2008,2
2008,32
2008,2
2008,4
2008,2
2008,0
2008,0
2008,2
2008,0
2008,2
2008,6
2008,2
2008,6
2008,0
2008,0
2008,4
2008,0
2008,10
2008,4
2008,4
2008,2
2008,4
2008,4
2008,6
2008,0
2008,4
2008,0
2008,2
2008,6
2008,2
2008,4
2008,6
2008,4
2008,10
2008,4
2008,0
2008,2
2008,16
2008,24
2008,16
2008,16
2008,16
2008,20
2008,0
2008,8
2008,0
2008,4
2008,4
2008,0
2008,2
2008,2
2008,0
2008,14
2008,2
2008,8
2008,4
2008,12
2008,16
2008,46
2008,172
2008,4
2008,6
2008,56
2008,4
2008,34
2008,0
2008,34
2008,14
2008,8
2008,0
2008,0
2008,2
2008,4
2008,2
2008,0
2008,2
2008,2
2008,0
2008,12
2008,0
2008,4
2008,12
2008,14
2008,4
2008,2
2008,0
2008,2
2008,0
2008,2
2008,9
2008,4
2008,0
2008,31
2008,0
2008,8
2008,26
2008,6
2008,32
2008,14
2008,4
2008,2
2008,10
2008,16
2008,6
2008,12
2008,10
2008,6
2008,0
2008,0
2008,4
2008,2
2008,0
2008,6
2008,0
2008,6
2008,4
2008,12
2008,0
2008,4
2008,0
2008,16
2008,6
2008,0
2008,177
2008,0
2008,48
2008,4
